,seed_url,timestamp,collection,title,contentLength
423,http://www.descobre.com/,20221014182623,AWP42,http://www.descobre.com/,3593
424,http://www.descobre.com/,20220814234225,AWP41,http://www.descobre.com/,3594
425,http://www.descobre.com/,20220203105518,AWP39,http://www.descobre.com/,3602
426,http://www.descobre.com/,20211018134129,AWP38,http://www.descobre.com/,744
427,http://www.descobre.com/,20210610125401,AWP37,http://www.descobre.com/,3621
428,http://www.descobre.com/,20210308194902,AWP36,http://www.descobre.com/,3617
429,http://www.descobre.com/,20210112170300,EAWP36,http://www.descobre.com/,758
430,http://www.descobre.com/,20201210154725,AWP35,http://www.descobre.com/,3617
431,http://www.descobre.com/,20200909061847,AWP34,http://www.descobre.com/,2605
432,http://www.descobre.com/,20200602003823,AWP33,"Portal Descobre para Portugal, Brasil, Angola e outros PALOP",1473
433,http://www.descobre.com/,20200312204933,AWP32,http://www.descobre.com/,2606
434,http://www.descobre.com/,20200207005151,EAWP30,http://www.descobre.com/,1422
435,http://www.descobre.com/,20200111235252,AWP31,http://www.descobre.com/,3617
436,http://www.descobre.com/,20190920062231,AWP30,http://www.descobre.com/,1421
437,http://www.descobre.com/,20190913025817,AWP30,"Portal Descobre para Portugal, Brasil, Angola e outros PALOP",1422
438,http://www.descobre.com/,20190319142053,AWP29,"Portal Descobre para Portugal, Brasil, Angola e outros PALOP",1408
439,http://www.descobre.com/,20181110220448,AWP28,http://www.descobre.com/,1414
440,http://www.descobre.com/,20181027214304,AWP28,"Portal Descobre para Portugal, Brasil, Angola e outros PALOP",1412
441,http://www.descobre.com/,20181019095409,AWP28,http://www.descobre.com/,1410
442,http://www.descobre.com/,20180712034956,AWP27,"Portal Descobre para Portugal, Brasil, Angola e outros PALOP",1410
443,http://www.descobre.com/,20180406131910,AWP26,"Portal Descobre para Portugal, Brasil, Angola e outros PALOP",1254
444,http://www.descobre.com/,20170209150249,AWP23,"Portal Descobre para Portugal, Brasil, Angola e outros PALOP",1220
445,http://www.descobre.com/,20160204142620,AWP20,"Portal Descobre para Portugal, Brasil, Angola e outros PALOP",1219
446,http://www.descobre.com/,20150408103555,AWP17,"Portal Descobre para Portugal, Brasil, Angola e outros PALOP",1219
447,http://www.caca.com.pt/,20090622202643,AWP4,302 Found,450
448,http://caca.com.pt/,20090520170728,AWP4,Clube de Amigos do Código Aberto |,3017
