,seed_url,timestamp,collection,title,contentLength
112,https://www.revista-programar.info/,20190619170519,FAWP37,Revista PROGRAMAR | A revista portuguesa de programação,13306
113,https://www.revista-programar.info/,20190615170517,FAWP37,Revista PROGRAMAR | A revista portuguesa de programação,13305
114,https://www.revista-programar.info/,20190522192617,EAWP23,Revista PROGRAMAR | A revista portuguesa de programação,13358
115,http://www.revista-programar.info/,20190522192613,EAWP23,http://www.revista-programar.info/,514
116,https://www.revista-programar.info/,20190507170517,FAWP37,Revista PROGRAMAR | A revista portuguesa de programação,13194
117,https://www.revista-programar.info/,20190417170517,FAWP37,Revista PROGRAMAR | A revista portuguesa de programação,13181
118,https://www.revista-programar.info/,20190416170532,FAWP37,https://www.revista-programar.info/,13072
119,https://www.revista-programar.info/,20190416170518,FAWP37,Revista PROGRAMAR | A revista portuguesa de programação,13072
120,http://www.revista-programar.info/,20190416170509,FAWP37,http://www.revista-programar.info/,354
121,https://www.revista-programar.info/,20190411043113,AWP29,https://www.revista-programar.info/,13225
122,http://www.revista-programar.info/,20190411043109,AWP29,http://www.revista-programar.info/,512
123,https://www.revista-programar.info/,20190319224809,AWP29,Revista PROGRAMAR | A revista portuguesa de programação,13236
124,https://www.revista-programar.info/,20190319224424,AWP29,https://www.revista-programar.info/,13236
125,http://www.revista-programar.info/,20190319224416,AWP29,http://www.revista-programar.info/,513
126,http://revista-programar.info/,20190319064021,AWP29,http://revista-programar.info/,516
127,https://www.revista-programar.info/,20190313180527,FAWP36,Revista PROGRAMAR | A revista portuguesa de programação,13073
128,https://www.revista-programar.info/,20190224180516,FAWP36,Revista PROGRAMAR | A revista portuguesa de programação,13073
129,https://www.revista-programar.info/,20190115180416,FAWP36,Revista PROGRAMAR | A revista portuguesa de programação,13231
130,https://www.revista-programar.info/,20190115180323,FAWP36,https://www.revista-programar.info/,13231
131,http://www.revista-programar.info/,20190115180253,FAWP36,http://www.revista-programar.info/,354
132,https://www.revista-programar.info/,20181222180034,FAWP35,Revista PROGRAMAR | A revista portuguesa de programação,13228
133,https://www.revista-programar.info/,20181219180028,FAWP35,https://www.revista-programar.info/,13250
134,https://www.revista-programar.info/,20181219180017,FAWP35,Revista PROGRAMAR | A revista portuguesa de programação,13249
135,http://www.revista-programar.info/,20181219180009,FAWP35,http://www.revista-programar.info/,354
136,https://www.revista-programar.info/,20181217180017,FAWP35,Revista PROGRAMAR | A revista portuguesa de programação,13248
137,https://www.revista-programar.info/,20181213180021,FAWP35,Revista PROGRAMAR | A revista portuguesa de programação,13430
138,https://www.revista-programar.info/,20181211180017,FAWP35,Revista PROGRAMAR | A revista portuguesa de programação,13312
139,https://www.revista-programar.info/,20181206180017,FAWP35,Revista PROGRAMAR | A revista portuguesa de programação,13375
140,https://www.revista-programar.info/,20181203180033,FAWP35,Revista PROGRAMAR | A revista portuguesa de programação,13363
141,https://www.revista-programar.info/,20181129180018,FAWP35,Revista PROGRAMAR | A revista portuguesa de programação,13223
142,https://www.revista-programar.info/,20181126180016,FAWP35,Revista PROGRAMAR | A revista portuguesa de programação,13294
143,https://www.revista-programar.info/,20181125180017,FAWP35,Revista PROGRAMAR | A revista portuguesa de programação,13163
144,https://www.revista-programar.info/,20181122180017,FAWP35,Revista PROGRAMAR | A revista portuguesa de programação,13163
145,https://www.revista-programar.info/,20181119180017,FAWP35,Revista PROGRAMAR | A revista portuguesa de programação,13128
146,https://www.revista-programar.info/,20181115180031,FAWP35,Revista PROGRAMAR | A revista portuguesa de programação,13254
147,https://www.revista-programar.info/,20181113180025,FAWP35,Revista PROGRAMAR | A revista portuguesa de programação,12895
148,https://www.revista-programar.info/,20181112180017,FAWP35,Revista PROGRAMAR | A revista portuguesa de programação,12690
149,https://www.revista-programar.info/,20181111180016,FAWP35,Revista PROGRAMAR | A revista portuguesa de programação,13047
150,https://www.revista-programar.info/,20181109180030,FAWP35,Revista PROGRAMAR | A revista portuguesa de programação,13048
151,https://www.revista-programar.info/,20181108180018,FAWP35,Revista PROGRAMAR | A revista portuguesa de programação,13077
152,https://www.revista-programar.info/,20181105180019,FAWP35,Revista PROGRAMAR | A revista portuguesa de programação,13041
153,https://www.revista-programar.info/,20181103180018,FAWP35,Revista PROGRAMAR | A revista portuguesa de programação,13188
154,https://www.revista-programar.info/,20181102180019,FAWP35,Revista PROGRAMAR | A revista portuguesa de programação,13147
155,https://www.revista-programar.info/,20181102000203,AWP28,https://www.revista-programar.info/,13303
156,http://www.revista-programar.info/,20181102000153,AWP28,http://www.revista-programar.info/,515
157,https://revista-programar.info/,20181101163852,AWP28,https://revista-programar.info/,656
158,http://revista-programar.info/,20181101163843,AWP28,http://revista-programar.info/,511
159,https://www.revista-programar.info/,20181031180016,FAWP35,Revista PROGRAMAR | A revista portuguesa de programação,13035
160,https://www.revista-programar.info/,20181029180019,FAWP35,Revista PROGRAMAR | A revista portuguesa de programação,13028
161,https://www.revista-programar.info/,20181025170033,FAWP35,Revista PROGRAMAR | A revista portuguesa de programação,13268
162,https://www.revista-programar.info/,20181024170017,FAWP35,Revista PROGRAMAR | A revista portuguesa de programação,13298
163,https://www.revista-programar.info/,20181023170018,FAWP35,Revista PROGRAMAR | A revista portuguesa de programação,13282
164,https://www.revista-programar.info/,20181021170031,FAWP35,Revista PROGRAMAR | A revista portuguesa de programação,13059
165,https://www.revista-programar.info/,20181018170017,FAWP35,Revista PROGRAMAR | A revista portuguesa de programação,13036
166,https://www.revista-programar.info/,20181016170111,FAWP35,Revista PROGRAMAR | A revista portuguesa de programação,13391
